date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality,man_conf_case,man_conf_case_rate,man_critical_rate,man_death,man_death_rate,woman_conf_case,woman_conf_case_rate,woman_critical_rate,woman_death,woman_death_rate,age_0-9_conf_case,age_0-9_conf_case_rate,age_0-9_critical_rate,age_0-9_death,age_0-9_death_rate,age_10-19_conf_case,age_10-19_conf_case_rate,age_10-19_critical_rate,age_10-19_death,age_10-19_death_rate,age_20-29_conf_case,age_20-29_conf_case_rate,age_20-29_critical_rate,age_20-29_death,age_20-29_death_rate,age_30-39_conf_case,age_30-39_conf_case_rate,age_30-39_critical_rate,age_30-39_death,age_30-39_death_rate,age_40-49_conf_case,age_40-49_conf_case_rate,age_40-49_critical_rate,age_40-49_death,age_40-49_death_rate,age_50-59_conf_case,age_50-59_conf_case_rate,age_50-59_critical_rate,age_50-59_death,age_50-59_death_rate,age_60-69_conf_case,age_60-69_conf_case_rate,age_60-69_critical_rate,age_60-69_death,age_60-69_death_rate,age_70-79_conf_case,age_70-79_conf_case_rate,age_70-79_critical_rate,age_70-79_death,age_70-79_death_rate,age_over-80_conf_case,age_over-80_conf_case_rate,age_over-80_critical_rate,age_over-80_death,age_over-80_death_rate,var_sequences_total,var_B.1.160_num,var_B.1.160_per,var_B.1.620_num,var_B.1.620_per,var_B.1.258_num,var_B.1.258_per,var_B.1.221_num,var_B.1.221_per,var_B.1.1.302_num,var_B.1.1.302_per,var_B.1.1.277_num,var_B.1.1.277_per,var_B.1.1.519_num,var_B.1.1.519_per,var_B.1.367_num,var_B.1.367_per,var_B.1.177_num,var_B.1.177_per,var_Beta_num,var_Beta_per,var_Alpha_num,var_Alpha_per,var_Gamma_num,var_Gamma_per,var_Delta_num,var_Delta_per,var_Kappa_num,var_Kappa_per,var_Epsilon_num,var_Epsilon_per,var_Eta_num,var_Eta_per,var_Iota_num,var_Iota_per,var_Lambda_num,var_Lambda_per,var_B.1.621_num,var_B.1.621_per,var_S:677P.Pelican_num,var_S:677P.Pelican_per,var_S:677H.Robin1_num,var_S:677H.Robin1_per,var_others_num,var_others_per,var_non_who_num,var_non_who_per,new_people_vaccinated,new_age_over-80_conf_case,new_age_0-9_conf_case,new_age_10-19_conf_case,new_age_20-29_conf_case,new_age_30-39_conf_case,new_age_40-49_conf_case,new_age_50-59_conf_case,new_age_60-69_conf_case,new_age_70-79_conf_case
2020-06-17,12257,59,44.286,280,1,0.571,239.071,1.151,0.864,5.461,0.02,0.011,1.13,,,,,,,,,14199,1111334,21.676,0.277,12226,0.238,0.004,276.1,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5181,42.27,2.9,150,53.57,7076,57.73,1.84,130,46.43,175,1.43,0,0,0,684,5.58,0,0,0,3277,26.74,0,0,0,1384,11.29,0.14,2,0.71,1607,13.11,0.19,3,1.07,2198,17.93,0.68,15,5.36,1574,12.84,2.54,40,14.29,817,6.67,9.91,81,28.93,541,4.41,25.69,139,49.64,165,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,165,100,165,100,0,8,1,1,10,4,6,9,13,7
2020-06-18,12306,49,43.286,280,0,0.429,240.027,0.956,0.844,5.461,0,0.008,1.12,,,,,,,,,12664,1123998,21.923,0.247,11801,0.23,0.004,272.6,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5206,42.3,2.88,150,53.57,7100,57.7,1.83,130,46.43,175,1.42,0,0,0,686,5.57,0,0,0,3285,26.69,0,0,0,1393,11.32,0.14,2,0.71,1610,13.08,0.19,3,1.07,2210,17.96,0.68,15,5.36,1585,12.88,2.52,40,14.29,820,6.66,9.88,81,28.93,542,4.4,25.65,139,49.64,165,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,165,100,165,100,0,1,0,2,8,9,3,12,11,3
2020-06-19,12373,67,46,280,0,0.429,241.334,1.307,0.897,5.461,0,0.008,1.12,,,,,,,,,12875,1136873,22.175,0.251,11376,0.222,0.004,247.3,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5245,42.39,2.86,150,53.57,7128,57.61,1.82,130,46.43,177,1.43,0,0,0,690,5.58,0,0,0,3294,26.62,0,0,0,1406,11.36,0.14,2,0.71,1618,13.08,0.19,3,1.07,2222,17.96,0.68,15,5.36,1598,12.92,2.5,40,14.29,823,6.65,9.84,81,28.93,545,4.4,25.5,139,49.64,165,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,165,100,165,100,0,3,2,4,9,13,8,12,13,3
2020-06-20,12421,48,48,280,0,0.429,242.27,0.936,0.936,5.461,0,0.008,1.01,,,,,,,,,12558,1149431,22.42,0.245,11154,0.218,0.004,232.4,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5270,42.43,2.85,150,53.57,7151,57.57,1.82,130,46.43,177,1.43,0,0,0,691,5.56,0,0,0,3299,26.56,0,0,0,1416,11.4,0.14,2,0.71,1623,13.07,0.18,3,1.07,2230,17.95,0.67,15,5.36,1608,12.95,2.49,40,14.29,829,6.67,9.77,81,28.93,548,4.41,25.36,139,49.64,165,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,165,100,165,100,0,3,0,1,5,10,5,8,10,6
2020-06-21,12438,17,45.286,280,0,0.429,242.602,0.332,0.883,5.461,0,0.008,0.93,,,,,,,,,6961,1156392,22.555,0.136,11060,0.216,0.004,244.2,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,5.23,5279,42.44,2.84,150,53.57,7159,57.56,1.82,130,46.43,177,1.42,0,0,0,692,5.56,0,0,0,3302,26.55,0,0,0,1420,11.42,0.14,2,0.71,1624,13.06,0.18,3,1.07,2235,17.97,0.67,15,5.36,1610,12.94,2.48,40,14.29,830,6.67,9.76,81,28.93,548,4.41,25.36,139,49.64,165,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,165,100,165,100,0,0,0,1,3,4,1,5,2,1
2020-06-22,12484,46,47,281,1,0.429,243.499,0.897,0.917,5.481,0.02,0.008,0.99,,,,,,,,,6271,1162663,22.678,0.122,11105,0.217,0.004,236.3,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5314,42.57,2.82,150,49.83,7170,57.43,2.11,151,50.17,180,1.44,0,0,0,694,5.56,0,0,0,3305,26.47,0,0,0,1429,11.45,0.14,2,0.71,1633,13.08,0.18,3,1.07,2243,17.97,0.67,15,5.34,1617,12.95,2.54,41,14.59,834,6.68,9.71,81,28.83,549,4.4,25.32,139,49.47,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,1,3,2,3,9,9,8,7,4
2020-06-23,12535,51,48.143,281,0,0.286,244.494,0.995,0.939,5.481,0,0.006,0.96,,,,,,,,,11071,1173734,22.894,0.216,10943,0.213,0.004,227.3,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5345,42.64,2.81,150,53.38,7190,57.36,1.82,131,46.62,182,1.45,0,0,0,693,5.53,0,0,0,3309,26.4,0,0,0,1444,11.52,0.14,2,0.71,1644,13.12,0.18,3,1.07,2254,17.98,0.67,15,5.34,1622,12.94,2.53,41,14.59,836,6.67,9.69,81,28.83,551,4.4,25.23,139,49.47,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,2,2,0,4,15,11,11,5,2
2020-06-24,12563,28,43.714,282,1,0.286,245.04,0.546,0.853,5.5,0.02,0.006,0.89,,,,,,,,,14618,1188352,23.179,0.285,11003,0.215,0.004,251.7,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5360,42.66,2.82,151,53.55,7203,57.34,1.82,131,46.45,183,1.46,0,0,0,696,5.54,0,0,0,3309,26.34,0,0,0,1453,11.57,0.14,2,0.71,1646,13.1,0.18,3,1.06,2260,17.99,0.66,15,5.32,1627,12.95,2.52,41,14.54,838,6.67,9.79,82,29.08,551,4.39,25.23,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,0,1,3,0,9,2,6,5,2
2020-06-25,12602,39,42.286,282,0,0.286,245.801,0.761,0.825,5.5,0,0.006,0.95,,,,,,,,,13226,1201578,23.437,0.258,11083,0.216,0.004,262.1,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5384,42.72,2.8,151,53.55,7218,57.28,1.81,131,46.45,184,1.46,0,0,0,698,5.54,0,0,0,3317,26.32,0,0,0,1463,11.61,0.14,2,0.71,1651,13.1,0.18,3,1.06,2264,17.97,0.66,15,5.32,1633,12.96,2.51,41,14.54,839,6.66,9.77,82,29.08,553,4.39,25.14,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,2,1,2,8,10,5,4,6,1
2020-06-26,12653,51,40,282,0,0.286,246.795,0.995,0.78,5.5,0,0.006,1.05,,,,,,,,,11909,1213487,23.669,0.232,10945,0.213,0.004,273.6,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5412,42.77,2.79,151,53.55,7241,57.23,1.81,131,46.45,185,1.46,0,0,0,700,5.53,0,0,0,3331,26.33,0,0,0,1473,11.64,0.14,2,0.71,1657,13.1,0.18,3,1.06,2269,17.93,0.66,15,5.32,1640,12.96,2.5,41,14.54,843,6.66,9.73,82,29.08,555,4.39,25.05,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,2,1,2,14,10,6,5,7,4
2020-06-27,12715,62,42,282,0,0.286,248.005,1.209,0.819,5.5,0,0.006,1.15,,,,,,,,,10427,1223914,23.872,0.203,10640,0.208,0.004,253.3,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5450,42.86,2.77,151,53.55,7265,57.14,1.8,131,46.45,187,1.47,0,0,0,703,5.53,0,0,0,3343,26.29,0,0,0,1485,11.68,0.13,2,0.71,1667,13.11,0.18,3,1.06,2275,17.89,0.66,15,5.32,1653,13,2.48,41,14.54,846,6.65,9.69,82,29.08,556,4.37,25,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,1,2,3,12,12,10,6,13,3
2020-06-28,12757,42,45.571,282,0,0.286,248.824,0.819,0.889,5.5,0,0.006,1.14,,,,,,,,,8776,1232690,24.043,0.171,10900,0.213,0.004,239.2,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,6.29,5470,42.88,2.76,151,53.55,7287,57.12,1.8,131,46.45,190,1.49,0,0,0,704,5.52,0,0,0,3352,26.28,0,0,0,1490,11.68,0.13,2,0.71,1673,13.11,0.18,3,1.06,2280,17.87,0.66,15,5.32,1665,13.05,2.46,41,14.54,847,6.64,9.68,82,29.08,556,4.36,25,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,0,3,1,9,5,6,5,12,1
2020-06-29,12800,43,45.143,282,0,0.143,249.663,0.839,0.881,5.5,0,0.003,1.12,,,,,,,,,8765,1241455,24.214,0.171,11256,0.22,0.004,249.3,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5495,42.93,2.75,151,53.55,7305,57.07,1.79,131,46.45,193,1.51,0,0,0,708,5.53,0,0,0,3362,26.27,0,0,0,1496,11.69,0.13,2,0.71,1681,13.13,0.18,3,1.06,2286,17.86,0.66,15,5.32,1668,13.03,2.46,41,14.54,850,6.64,9.65,82,29.08,556,4.34,25,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,0,3,4,10,6,8,6,3,3
2020-06-30,12850,50,45,282,0,0.143,250.638,0.975,0.878,5.5,0,0.003,1.11,,,,,,,,,11502,1252957,24.439,0.224,11318,0.221,0.004,251.5,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5524,42.99,2.75,151,53.55,7326,57.01,1.79,131,46.45,192,1.49,0,0,0,710,5.53,0,0,0,3366,26.19,0,0,0,1508,11.74,0.13,2,0.71,1683,13.1,0.18,3,1.06,2303,17.92,0.66,15,5.32,1674,13.03,2.46,41,14.54,857,6.67,9.65,82,29.08,557,4.33,25,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,1,0,2,4,12,2,17,6,7
2020-07-01,12904,54,48.714,282,0,0,251.691,1.053,0.95,5.5,0,0,1.14,,,,,,,,,12748,1265705,24.687,0.249,11050,0.216,0.004,226.8,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5555,43.05,2.72,151,53.55,7349,56.95,1.78,131,46.45,194,1.5,0,0,0,712,5.52,0,0,0,3374,26.15,0,0,0,1515,11.74,0.13,2,0.71,1685,13.06,0.18,3,1.06,2316,17.95,0.65,15,5.32,1686,13.07,2.43,41,14.54,864,6.7,9.49,82,29.08,558,4.32,24.91,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,1,2,2,8,7,2,13,12,7
2020-07-02,12967,63,52.143,282,0,0,252.92,1.229,1.017,5.5,0,0,1.17,,,,,,,,,10475,1276180,24.892,0.204,10657,0.208,0.005,204.4,people tested,,,,,,,,,,56.94,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5587,43.09,2.7,151,53.55,7380,56.91,1.78,131,46.45,196,1.51,0,0,0,722,5.57,0,0,0,3384,26.1,0,0,0,1525,11.76,0.13,2,0.71,1691,13.04,0.18,3,1.06,2323,17.91,0.65,15,5.32,1697,13.09,2.42,41,14.54,868,6.69,9.45,82,29.08,561,4.33,24.78,139,49.29,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,3,2,10,10,10,6,7,11,4
2020-07-03,13030,63,53.857,283,1,0.143,254.149,1.229,1.05,5.52,0.02,0.003,1.14,,,,,,,,,10021,1286201,25.087,0.195,10388,0.203,0.005,192.9,people tested,,,,,,,,,,56.94,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5625,43.17,2.68,151,53.36,7405,56.83,1.78,132,46.64,199,1.53,0,0,0,724,5.56,0,0,0,3396,26.06,0,0,0,1541,11.83,0.13,2,0.71,1699,13.04,0.18,3,1.06,2331,17.89,0.64,15,5.3,1706,13.09,2.4,41,14.49,870,6.68,9.43,82,28.98,564,4.33,24.82,140,49.47,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,3,3,2,12,16,8,8,9,2
2020-07-04,13091,61,53.714,283,0,0.143,255.339,1.19,1.048,5.52,0,0.003,1.12,,,,,,,,,11001,1297202,25.302,0.215,10470,0.204,0.005,194.9,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5657,43.21,2.67,151,53.36,7434,56.79,1.78,132,46.64,202,1.54,0,0,0,727,5.55,0,0,0,3404,26,0,0,0,1550,11.84,0.13,2,0.71,1710,13.06,0.18,3,1.06,2338,17.86,0.64,15,5.3,1720,13.14,2.38,41,14.49,876,6.69,9.36,82,28.98,564,4.31,24.82,140,49.47,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,0,3,3,8,9,11,7,14,6
2020-07-05,13137,46,54.286,284,1,0.286,256.236,0.897,1.059,5.539,0.02,0.006,1.08,,,,,,,,,,,,,10166,0.198,0.005,187.3,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,6.43,5682,43.25,2.66,151,53.17,7455,56.75,1.78,133,46.83,206,1.57,0,0,0,728,5.54,0,0,0,3411,25.96,0,0,0,1560,11.87,0.13,2,0.7,1716,13.06,0.17,3,1.06,2347,17.87,0.64,15,5.28,1724,13.12,2.38,41,14.44,878,6.68,9.45,83,29.23,567,4.32,24.69,140,49.3,108,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,108,100,108,100,0,3,4,1,7,10,6,9,4,2
2020-07-06,13181,44,54.429,285,1,0.429,257.094,0.858,1.062,5.559,0.02,0.008,1.05,,,,,,,,,,1310504,25.561,,9864,0.192,0.006,181.2,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5703,43.27,2.67,152,53.33,7478,56.73,1.78,133,46.67,207,1.57,0,0,0,730,5.54,0,0,0,3423,25.97,0,0,0,1566,11.88,0.13,2,0.7,1723,13.07,0.17,3,1.05,2354,17.86,0.64,15,5.26,1731,13.13,2.37,41,14.39,880,6.68,9.43,83,29.12,567,4.3,24.87,141,49.47,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,0,1,2,12,6,7,7,7,2
2020-07-07,13244,63,56.286,285,0,0.429,258.323,1.229,1.098,5.559,0,0.008,1.02,,,,,,,,,12015,1322519,25.796,0.234,9937,0.194,0.006,176.5,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5738,43.33,2.65,152,53.33,7506,56.67,1.77,133,46.67,208,1.57,0,0,0,733,5.53,0,0,0,3434,25.93,0,0,0,1577,11.91,0.13,2,0.7,1738,13.12,0.17,3,1.05,2364,17.85,0.63,15,5.26,1736,13.11,2.36,41,14.39,886,6.69,9.37,83,29.12,568,4.29,24.82,141,49.47,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,1,1,3,11,11,15,10,5,6
2020-07-08,13293,49,55.571,287,2,0.714,259.279,0.956,1.084,5.598,0.039,0.014,0.94,,,,,,,,,13204,1335723,26.053,0.258,10003,0.195,0.006,180,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5766,43.38,2.65,153,53.31,7527,56.62,1.78,134,46.69,210,1.58,0,0,0,737,5.54,0,0,0,3445,25.92,0,0,0,1584,11.92,0.13,2,0.7,1749,13.16,0.17,3,1.05,2373,17.85,0.63,15,5.23,1739,13.08,2.36,41,14.29,887,6.67,9.36,83,28.92,569,4.28,25.13,143,49.83,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,1,2,4,11,7,11,9,3,1
2020-07-09,13338,45,53,288,1,0.857,260.156,0.878,1.034,5.617,0.02,0.017,0.87,,,,,,,,,12136,1347859,26.29,0.237,10240,0.2,0.005,193.2,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5802,43.5,2.64,153,53.13,7536,56.5,1.79,135,46.88,213,1.6,0,0,0,740,5.55,0,0,0,3455,25.9,0,0,0,1593,11.94,0.13,2,0.69,1754,13.15,0.17,3,1.04,2381,17.85,0.63,15,5.21,1742,13.06,2.35,41,14.24,890,6.67,9.33,83,28.82,570,4.27,25.26,144,50,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,1,3,3,10,9,5,8,3,3
2020-07-10,13373,35,49,288,0,0.714,260.839,0.683,0.956,5.617,0,0.014,0.83,,,,,,,,,13504,1361363,26.553,0.263,10737,0.209,0.005,219.1,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5824,43.55,2.63,153,53.13,7549,56.45,1.79,135,46.88,214,1.6,0,0,0,740,5.53,0,0,0,3463,25.9,0,0,0,1599,11.96,0.13,2,0.69,1756,13.13,0.17,3,1.04,2389,17.86,0.63,15,5.21,1744,13.04,2.35,41,14.24,894,6.69,9.28,83,28.82,574,4.29,25.09,144,50,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,4,1,0,8,6,2,8,2,4
2020-07-11,13417,44,46.571,289,1,0.857,261.697,0.858,0.908,5.637,0.02,0.017,0.93,,,,,,,,,,,,,10520,0.205,0.004,225.9,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5856,43.65,2.61,153,52.94,7561,56.35,1.8,136,47.06,216,1.61,0,0,0,746,5.56,0,0,0,3467,25.84,0,0,0,1612,12.01,0.12,2,0.69,1761,13.13,0.17,3,1.04,2392,17.83,0.63,15,5.19,1753,13.07,2.34,41,14.19,895,6.67,9.39,84,29.07,575,4.29,25.04,144,49.83,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,1,2,6,4,13,5,3,9,1
2020-07-12,13479,62,48.857,289,0,0.714,262.906,1.209,0.953,5.637,0,0.014,1.05,,,,,,,,,,1380314,26.923,,10923,0.213,0.004,223.6,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,3.1,5895,43.73,2.6,153,52.94,7584,56.27,1.79,136,47.06,219,1.62,0,0,0,750,5.56,0,0,0,3485,25.86,0,0,0,1627,12.07,0.12,2,0.69,1770,13.13,0.17,3,1.04,2396,17.78,0.63,15,5.19,1758,13.04,2.33,41,14.19,898,6.66,9.35,84,29.07,576,4.27,25,144,49.83,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,1,3,4,18,15,9,4,5,3
2020-07-13,13512,33,47.286,289,0,0.571,263.55,0.644,0.922,5.637,0,0.011,0.97,,,,,,,,,6153,1386467,27.043,0.12,10852,0.212,0.004,229.5,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5911,43.75,2.59,153,52.94,7601,56.25,1.79,136,47.06,221,1.64,0,0,0,752,5.57,0,0,0,3491,25.84,0,0,0,1632,12.08,0.12,2,0.69,1773,13.12,0.17,3,1.04,2402,17.78,0.62,15,5.19,1762,13.04,2.33,41,14.19,902,6.68,9.31,84,29.07,577,4.27,24.96,144,49.83,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,1,2,2,6,5,3,6,4,4
2020-07-14,13551,39,43.857,289,0,0.571,264.311,0.761,0.855,5.637,0,0.011,0.95,,,,,,,,,9860,1396327,27.235,0.192,10544,0.206,0.004,240.4,people tested,,,,,,,,,,53.24,51269183,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,,5944,43.86,2.57,153,52.94,7607,56.14,1.79,136,47.06,222,1.64,0,0,0,753,5.56,0,0,0,3495,25.79,0,0,0,1640,12.1,0.12,2,0.69,1782,13.15,0.17,3,1.04,2411,17.79,0.62,15,5.19,1769,13.05,2.32,41,14.19,902,6.66,9.31,84,29.07,577,4.26,24.96,144,49.83,159,0,0,0,0,0,0,0,0,,,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,159,100,159,100,0,0,1,1,4,8,9,9,7,0
